Shipment_ID,Order_ID,Courier,Shipment_Date,Delivery_Date,Delivery_Status
SHP001598,ORD001598,BlueDart,2025-02-21,2025-02-25,Delivered
SHP001599,ORD001599,DTDC,2025-03-27,,Cancelled
SHP001600,ORD001600,BlueDart,2025-03-16,,Pending
SHP001601,ORD001601,XpressBees,2025-02-18,2025-02-24,Delivered
SHP001602,ORD001602,Amazon Logistics,2025-06-27,2025-07-01,Delivered
SHP001603,ORD001603,DTDC,2025-02-23,2025-03-01,Delivered
SHP001604,ORD001604,Amazon Logistics,2025-01-15,2025-01-18,Delivered
SHP001605,ORD001605,DTDC,2025-02-20,2025-02-22,Delivered
SHP001606,ORD001606,Delhivery,2025-06-30,2025-07-03,Delivered
SHP001607,ORD001607,DTDC,2025-02-06,,Pending
SHP001608,ORD001608,XpressBees,2025-04-22,,Shipped
SHP001609,ORD001609,Delhivery,2025-06-29,2025-07-02,Delivered
SHP001610,ORD001610,Ekart,2025-05-20,2025-05-22,Delivered
SHP001611,ORD001611,XpressBees,2025-03-25,2025-03-28,Delivered
SHP001612,ORD001612,BlueDart,2025-03-19,2025-03-25,Delivered
SHP001613,ORD001613,XpressBees,2025-04-15,,Cancelled
SHP001614,ORD001614,XpressBees,2025-05-28,2025-05-30,Delivered
SHP001615,ORD001615,DTDC,2025-04-17,2025-04-23,Delivered
SHP001616,ORD001616,Ekart,2025-05-24,2025-05-30,Delivered
SHP001617,ORD001617,DTDC,2025-01-16,2025-01-18,Delivered
SHP001618,ORD001618,BlueDart,2025-02-12,2025-02-15,Delivered
SHP001619,ORD001619,Amazon Logistics,2025-06-14,2025-06-19,Delivered
SHP001620,ORD001620,BlueDart,2025-02-13,2025-02-16,Delivered
SHP001621,ORD001621,BlueDart,2025-04-12,2025-04-15,Delivered
SHP001622,ORD001622,XpressBees,2025-04-22,2025-04-26,Delivered
SHP001623,ORD001623,XpressBees,2025-05-30,2025-06-02,Delivered
SHP001624,ORD001624,DTDC,2025-04-23,,Processing
SHP001625,ORD001625,XpressBees,2025-06-04,2025-06-07,Delivered
SHP001626,ORD001626,Delhivery,2025-05-26,2025-05-28,Delivered
SHP001627,ORD001627,XpressBees,2025-06-28,2025-07-02,Delivered
SHP001628,ORD001628,Delhivery,2025-04-16,2025-04-18,Delivered
SHP001629,ORD001629,DTDC,2025-06-11,2025-06-17,Returned
SHP001630,ORD001630,Ekart,2025-01-14,2025-01-17,Delivered
SHP001631,ORD001631,DTDC,2025-05-12,2025-05-15,Delivered
SHP001632,ORD001632,DTDC,2025-02-05,,Processing
SHP001633,ORD001633,Amazon Logistics,2025-06-18,2025-06-23,Delivered
SHP001634,ORD001634,BlueDart,2025-04-19,2025-04-25,Delivered
SHP001635,ORD001635,XpressBees,2025-05-27,2025-05-29,Delivered
SHP001636,ORD001636,Ekart,2025-03-25,,Processing
SHP001637,ORD001637,Ekart,2025-06-04,,Shipped
SHP001638,ORD001638,XpressBees,2025-02-14,2025-02-17,Delivered
SHP001639,ORD001639,Delhivery,2025-06-18,2025-06-23,Delivered
SHP001640,ORD001640,XpressBees,2025-02-20,2025-02-23,Delivered
SHP001641,ORD001641,Amazon Logistics,2025-06-21,,Shipped
SHP001642,ORD001642,Delhivery,2025-05-04,2025-05-07,Delivered
SHP001643,ORD001643,BlueDart,2025-05-19,2025-05-25,Delivered
SHP001644,ORD001644,BlueDart,2025-04-20,,Shipped
SHP001645,ORD001645,Delhivery,2025-01-17,2025-01-22,Delivered
SHP001646,ORD001646,Delhivery,2025-04-05,2025-04-08,Delivered
SHP001647,ORD001647,Delhivery,2025-02-27,2025-03-05,Delivered
SHP001648,ORD001648,Delhivery,2025-04-23,2025-04-27,Delivered
SHP001649,ORD001649,BlueDart,2025-05-13,2025-05-16,Delivered
SHP001650,ORD001650,Ekart,2025-05-23,,Pending
SHP001651,ORD001651,Ekart,2025-05-29,2025-06-02,Delivered
SHP001652,ORD001652,Delhivery,2025-05-17,,Processing
SHP001653,ORD001653,Ekart,2025-03-16,2025-03-21,Delivered
SHP001654,ORD001654,XpressBees,2025-02-27,,Processing
SHP001655,ORD001655,BlueDart,2025-05-18,,Pending
SHP001656,ORD001656,XpressBees,2025-06-07,2025-06-13,Delivered
SHP001657,ORD001657,Ekart,2025-02-26,2025-03-03,Delivered
SHP001658,ORD001658,BlueDart,2025-06-21,,Shipped
SHP001659,ORD001659,XpressBees,2025-06-27,,Processing
SHP001660,ORD001660,XpressBees,2025-03-30,,Cancelled
SHP001661,ORD001661,Delhivery,2025-05-01,2025-05-06,Delivered
SHP001662,ORD001662,DTDC,2025-03-18,,Pending
SHP001663,ORD001663,Delhivery,2025-04-08,2025-04-11,Delivered
SHP001664,ORD001664,Delhivery,2025-03-09,2025-03-12,Delivered
SHP001665,ORD001665,BlueDart,2025-01-14,2025-01-16,Delivered
SHP001666,ORD001666,BlueDart,2025-06-27,2025-07-03,Delivered
SHP001667,ORD001667,Ekart,2025-02-10,2025-02-12,Delivered
SHP001668,ORD001668,BlueDart,2025-02-18,2025-02-21,Delivered
SHP001669,ORD001669,XpressBees,2025-04-03,2025-04-05,Delivered
SHP001670,ORD001670,Ekart,2025-04-12,2025-04-16,Delivered
SHP001671,ORD001671,Delhivery,2025-01-27,2025-01-29,Delivered
SHP001672,ORD001672,DTDC,2025-03-02,2025-03-04,Delivered
SHP001673,ORD001673,DTDC,2025-06-29,,Pending
SHP001674,ORD001674,XpressBees,2025-04-02,2025-04-04,Delivered
SHP001675,ORD001675,Delhivery,2025-02-14,,Processing
SHP001676,ORD001676,Amazon Logistics,2025-03-22,2025-03-24,Delivered
SHP001677,ORD001677,Ekart,2025-02-12,2025-02-14,Delivered
SHP001678,ORD001678,BlueDart,2025-02-06,2025-02-08,Delivered
SHP001679,ORD001679,Ekart,2025-02-12,2025-02-15,Delivered
SHP001680,ORD001680,XpressBees,2025-03-20,2025-03-22,Delivered
SHP001681,ORD001681,Ekart,2025-06-13,2025-06-15,Delivered
SHP001682,ORD001682,Ekart,2025-02-12,2025-02-18,Delivered
SHP001683,ORD001683,Amazon Logistics,2025-01-19,2025-01-24,Delivered
SHP001684,ORD001684,DTDC,2025-01-06,,Pending
SHP001685,ORD001685,XpressBees,2025-04-20,2025-04-26,Delivered
SHP001686,ORD001686,XpressBees,2025-06-01,2025-06-07,Delivered
SHP001687,ORD001687,Ekart,2025-01-18,2025-01-22,Delivered
SHP001688,ORD001688,Amazon Logistics,2025-01-29,2025-02-01,Delivered
SHP001689,ORD001689,Amazon Logistics,2025-02-06,,Shipped
SHP001690,ORD001690,Delhivery,2025-01-30,,Shipped
SHP001691,ORD001691,XpressBees,2025-04-17,2025-04-21,Delivered
SHP001692,ORD001692,BlueDart,2025-05-15,2025-05-21,Delivered
SHP001693,ORD001693,BlueDart,2025-05-17,2025-05-21,Delivered
SHP001694,ORD001694,DTDC,2025-03-11,,Shipped
SHP001695,ORD001695,Amazon Logistics,2025-03-28,,Processing
SHP001696,ORD001696,Amazon Logistics,2025-03-19,2025-03-23,Delivered
SHP001697,ORD001697,BlueDart,2025-03-06,2025-03-09,Delivered
SHP001698,ORD001698,Ekart,2025-01-22,2025-01-24,Delivered
SHP001699,ORD001699,XpressBees,2025-01-28,2025-01-31,Delivered
SHP001700,ORD001700,BlueDart,2025-05-09,2025-05-14,Delivered
SHP001701,ORD001701,Ekart,2025-01-12,,Shipped
SHP001702,ORD001702,Delhivery,2025-05-31,2025-06-06,Delivered
SHP001703,ORD001703,Ekart,2025-02-23,2025-02-26,Delivered
SHP001704,ORD001704,Delhivery,2025-03-14,2025-03-19,Delivered
SHP001705,ORD001705,DTDC,2025-05-25,2025-05-27,Delivered
SHP001706,ORD001706,BlueDart,2025-02-01,2025-02-05,Delivered
SHP001707,ORD001707,BlueDart,2025-03-19,,Shipped
SHP001708,ORD001708,Ekart,2025-05-20,,Processing
SHP001709,ORD001709,DTDC,2025-03-26,2025-03-30,Delivered
SHP001710,ORD001710,XpressBees,2025-06-05,2025-06-10,Delivered
SHP001711,ORD001711,Amazon Logistics,2025-04-04,2025-04-10,Delivered
SHP001712,ORD001712,Delhivery,2025-06-19,2025-06-25,Delivered
SHP001713,ORD001713,XpressBees,2025-06-12,2025-06-18,Delivered
SHP001714,ORD001714,BlueDart,2025-02-21,2025-02-27,Delivered
SHP001715,ORD001715,Amazon Logistics,2025-06-12,2025-06-18,Delivered
SHP001716,ORD001716,Delhivery,2025-01-02,,Cancelled
SHP001717,ORD001717,BlueDart,2025-04-21,2025-04-24,Delivered
SHP001718,ORD001718,Delhivery,2025-06-02,,Pending
SHP001719,ORD001719,DTDC,2025-05-17,2025-05-20,Delivered
SHP001720,ORD001720,XpressBees,2025-04-23,2025-04-26,Delivered
SHP001721,ORD001721,Amazon Logistics,2025-03-25,2025-03-30,Delivered
SHP001722,ORD001722,Amazon Logistics,2025-05-11,2025-05-13,Delivered
SHP001723,ORD001723,Delhivery,2025-01-20,2025-01-24,Delivered
SHP001724,ORD001724,Amazon Logistics,2025-06-23,,Cancelled
SHP001725,ORD001725,DTDC,2025-04-04,,Cancelled
SHP001726,ORD001726,Ekart,2025-03-27,2025-03-31,Delivered
SHP001727,ORD001727,Amazon Logistics,2025-06-12,,Cancelled
SHP001728,ORD001728,BlueDart,2025-06-11,,Processing
SHP001729,ORD001729,XpressBees,2025-05-08,2025-05-12,Delivered
SHP001730,ORD001730,Delhivery,2025-02-21,2025-02-25,Delivered
SHP001731,ORD001731,DTDC,2025-06-17,,Shipped
SHP001732,ORD001732,DTDC,2025-02-06,2025-02-12,Delivered
SHP001733,ORD001733,BlueDart,2025-06-22,2025-06-24,Delivered
SHP001734,ORD001734,Amazon Logistics,2025-03-06,2025-03-11,Delivered
SHP001735,ORD001735,Ekart,2025-06-20,,Pending
SHP001736,ORD001736,Ekart,2025-06-19,2025-06-24,Delivered
SHP001737,ORD001737,XpressBees,2025-05-23,2025-05-25,Delivered
SHP001738,ORD001738,XpressBees,2025-03-28,2025-04-01,Returned
SHP001739,ORD001739,Delhivery,2025-06-29,,Shipped
SHP001740,ORD001740,Amazon Logistics,2025-05-01,,Shipped
SHP001741,ORD001741,Delhivery,2025-02-14,2025-02-17,Delivered
SHP001742,ORD001742,Delhivery,2025-02-07,2025-02-11,Delivered
SHP001743,ORD001743,XpressBees,2025-02-26,2025-03-02,Delivered
SHP001744,ORD001744,XpressBees,2025-02-12,2025-02-14,Delivered
SHP001745,ORD001745,XpressBees,2025-04-05,,Shipped
SHP001746,ORD001746,Amazon Logistics,2025-04-18,2025-04-21,Delivered
SHP001747,ORD001747,BlueDart,2025-06-02,2025-06-06,Delivered
SHP001748,ORD001748,Ekart,2025-06-03,2025-06-07,Delivered
SHP001749,ORD001749,XpressBees,2025-01-29,2025-01-31,Delivered
SHP001750,ORD001750,Ekart,2025-06-13,,Processing
SHP001751,ORD001751,Ekart,2025-04-16,2025-04-20,Delivered
SHP001752,ORD001752,Ekart,2025-04-14,2025-04-16,Delivered
SHP001753,ORD001753,BlueDart,2025-01-04,2025-01-06,Delivered
SHP001754,ORD001754,XpressBees,2025-03-01,2025-03-07,Delivered
SHP001755,ORD001755,BlueDart,2025-04-13,2025-04-17,Delivered
SHP001756,ORD001756,Ekart,2025-05-29,2025-05-31,Delivered
SHP001757,ORD001757,XpressBees,2025-05-17,2025-05-21,Delivered
SHP001758,ORD001758,Amazon Logistics,2025-06-04,,Processing
SHP001759,ORD001759,XpressBees,2025-06-20,2025-06-25,Delivered
SHP001760,ORD001760,Delhivery,2025-01-25,,Shipped
SHP001761,ORD001761,Ekart,2025-05-25,,Processing
SHP001762,ORD001762,DTDC,2025-02-18,2025-02-23,Delivered
SHP001763,ORD001763,Ekart,2025-03-04,,Processing
SHP001764,ORD001764,BlueDart,2025-01-12,,Processing
SHP001765,ORD001765,Ekart,2025-02-21,2025-02-23,Delivered
SHP001766,ORD001766,XpressBees,2025-02-09,2025-02-15,Delivered
SHP001767,ORD001767,DTDC,2025-05-03,2025-05-09,Delivered
SHP001768,ORD001768,Delhivery,2025-04-24,2025-04-28,Delivered
SHP001769,ORD001769,DTDC,2025-05-11,2025-05-14,Delivered
SHP001770,ORD001770,Ekart,2025-02-12,2025-02-18,Delivered
SHP001771,ORD001771,DTDC,2025-06-17,2025-06-23,Delivered
SHP001772,ORD001772,Delhivery,2025-06-29,2025-07-04,Delivered
SHP001773,ORD001773,Amazon Logistics,2025-05-16,,Pending
SHP001774,ORD001774,Amazon Logistics,2025-02-19,2025-02-22,Delivered
SHP001775,ORD001775,Delhivery,2025-01-02,,Processing
SHP001776,ORD001776,XpressBees,2025-01-19,,Cancelled
SHP001777,ORD001777,Ekart,2025-05-05,2025-05-09,Delivered
SHP001778,ORD001778,Ekart,2025-04-28,,Shipped
SHP001779,ORD001779,Delhivery,2025-01-14,2025-01-18,Delivered
SHP001780,ORD001780,Delhivery,2025-04-07,2025-04-13,Delivered
SHP001781,ORD001781,DTDC,2025-04-04,,Processing
SHP001782,ORD001782,XpressBees,2025-02-27,,Pending
SHP001783,ORD001783,Delhivery,2025-06-20,2025-06-25,Delivered
SHP001784,ORD001784,BlueDart,2025-02-02,2025-02-04,Delivered
SHP001785,ORD001785,Ekart,2025-06-29,2025-07-01,Delivered
SHP001786,ORD001786,BlueDart,2025-02-11,2025-02-17,Delivered
SHP001787,ORD001787,XpressBees,2025-06-01,,Cancelled
SHP001788,ORD001788,Delhivery,2025-05-10,,Processing
SHP001789,ORD001789,Amazon Logistics,2025-06-03,2025-06-06,Delivered
SHP001790,ORD001790,XpressBees,2025-03-08,2025-03-14,Delivered
SHP001791,ORD001791,Amazon Logistics,2025-03-28,2025-04-01,Delivered
SHP001792,ORD001792,Delhivery,2025-05-09,,Pending
SHP001793,ORD001793,XpressBees,2025-06-22,2025-06-25,Delivered
SHP001794,ORD001794,BlueDart,2025-02-19,2025-02-24,Delivered
SHP001795,ORD001795,XpressBees,2025-06-01,2025-06-05,Delivered
SHP001796,ORD001796,Delhivery,2025-04-24,2025-04-30,Delivered
SHP001797,ORD001797,Delhivery,2025-06-14,2025-06-18,Delivered
SHP001798,ORD001798,XpressBees,2025-04-25,2025-04-30,Delivered
SHP001799,ORD001799,Ekart,2025-06-16,,Cancelled
SHP001800,ORD001800,BlueDart,2025-03-17,,Processing
SHP001801,ORD001801,Ekart,2025-04-17,2025-04-21,Delivered
SHP001802,ORD001802,XpressBees,2025-06-22,,Processing
SHP001803,ORD001803,BlueDart,2025-04-15,2025-04-17,Delivered
SHP001804,ORD001804,DTDC,2025-03-18,2025-03-21,Delivered
SHP001805,ORD001805,Ekart,2025-01-27,2025-02-01,Delivered
SHP001806,ORD001806,Amazon Logistics,2025-05-07,2025-05-11,Delivered
SHP001807,ORD001807,Ekart,2025-05-23,2025-05-25,Delivered
SHP001808,ORD001808,Ekart,2025-02-23,,Processing
SHP001809,ORD001809,XpressBees,2025-02-12,2025-02-16,Delivered
SHP001810,ORD001810,BlueDart,2025-06-25,2025-06-29,Delivered
SHP001811,ORD001811,DTDC,2025-02-18,2025-02-23,Delivered
SHP001812,ORD001812,XpressBees,2025-01-24,2025-01-26,Delivered
SHP001813,ORD001813,XpressBees,2025-02-20,2025-02-26,Delivered
SHP001814,ORD001814,Amazon Logistics,2025-06-15,2025-06-17,Delivered
SHP001815,ORD001815,Amazon Logistics,2025-06-20,,Processing
SHP001816,ORD001816,BlueDart,2025-01-11,2025-01-15,Delivered
SHP001817,ORD001817,DTDC,2025-02-08,,Pending
SHP001818,ORD001818,DTDC,2025-04-30,2025-05-04,Delivered
SHP001819,ORD001819,BlueDart,2025-01-18,2025-01-21,Delivered
SHP001820,ORD001820,Amazon Logistics,2025-01-27,,Shipped
SHP001821,ORD001821,BlueDart,2025-01-26,,Processing
SHP001822,ORD001822,XpressBees,2025-01-25,2025-01-30,Delivered
SHP001823,ORD001823,BlueDart,2025-01-28,2025-01-31,Delivered
SHP001824,ORD001824,BlueDart,2025-04-20,2025-04-24,Returned
SHP001825,ORD001825,XpressBees,2025-01-11,2025-01-17,Delivered
SHP001826,ORD001826,Delhivery,2025-04-10,2025-04-13,Delivered
SHP001827,ORD001827,XpressBees,2025-05-16,2025-05-21,Delivered
SHP001828,ORD001828,Ekart,2025-04-27,2025-04-30,Delivered
SHP001829,ORD001829,Ekart,2025-06-04,2025-06-06,Delivered
SHP001830,ORD001830,DTDC,2025-04-13,,Pending
SHP001831,ORD001831,DTDC,2025-06-28,,Processing
SHP001832,ORD001832,BlueDart,2025-02-23,2025-02-25,Delivered
SHP001833,ORD001833,DTDC,2025-05-04,,Pending
SHP001834,ORD001834,BlueDart,2025-03-06,2025-03-10,Delivered
SHP001835,ORD001835,Delhivery,2025-05-15,2025-05-17,Delivered
SHP001836,ORD001836,Delhivery,2025-01-07,,Processing
SHP001837,ORD001837,XpressBees,2025-03-22,2025-03-25,Delivered
SHP001838,ORD001838,BlueDart,2025-02-08,,Pending
SHP001839,ORD001839,Delhivery,2025-05-28,2025-06-01,Delivered
SHP001840,ORD001840,BlueDart,2025-03-26,2025-03-28,Delivered
SHP001841,ORD001841,Amazon Logistics,2025-04-24,2025-04-28,Delivered
SHP001842,ORD001842,Amazon Logistics,2025-04-11,2025-04-13,Delivered
SHP001843,ORD001843,BlueDart,2025-02-08,,Processing
SHP001844,ORD001844,BlueDart,2025-06-27,2025-06-29,Delivered
SHP001845,ORD001845,DTDC,2025-02-27,,Pending
SHP001846,ORD001846,Ekart,2025-04-28,,Shipped
SHP001847,ORD001847,BlueDart,2025-03-24,2025-03-26,Delivered
SHP001848,ORD001848,XpressBees,2025-02-01,2025-02-07,Delivered
SHP001849,ORD001849,Delhivery,2025-06-12,2025-06-14,Delivered
SHP001850,ORD001850,Delhivery,2025-05-10,2025-05-14,Delivered
SHP001851,ORD001851,Amazon Logistics,2025-05-19,,Processing
SHP001852,ORD001852,DTDC,2025-03-23,2025-03-25,Delivered
SHP001853,ORD001853,DTDC,2025-03-07,2025-03-11,Delivered
SHP001854,ORD001854,Delhivery,2025-01-12,,Pending
SHP001855,ORD001855,Amazon Logistics,2025-05-14,,Shipped
SHP001856,ORD001856,BlueDart,2025-05-22,2025-05-26,Delivered
SHP001857,ORD001857,DTDC,2025-01-17,2025-01-20,Delivered
SHP001858,ORD001858,Amazon Logistics,2025-06-25,2025-06-29,Delivered
SHP001859,ORD001859,DTDC,2025-05-27,2025-05-29,Delivered
SHP001860,ORD001860,XpressBees,2025-03-14,,Processing
SHP001861,ORD001861,DTDC,2025-06-24,2025-06-27,Delivered
SHP001862,ORD001862,Amazon Logistics,2025-04-05,2025-04-09,Delivered
SHP001863,ORD001863,XpressBees,2025-04-24,,Cancelled
SHP001864,ORD001864,Delhivery,2025-05-08,2025-05-12,Delivered
SHP001865,ORD001865,DTDC,2025-05-24,2025-05-28,Delivered
SHP001866,ORD001866,Delhivery,2025-01-30,,Shipped
SHP001867,ORD001867,BlueDart,2025-02-04,,Pending
SHP001868,ORD001868,BlueDart,2025-05-18,2025-05-20,Delivered
SHP001869,ORD001869,XpressBees,2025-06-21,2025-06-25,Delivered
SHP001870,ORD001870,BlueDart,2025-03-24,2025-03-26,Delivered
SHP001871,ORD001871,DTDC,2025-01-22,2025-01-26,Delivered
SHP001872,ORD001872,BlueDart,2025-04-20,2025-04-24,Returned
SHP001873,ORD001873,XpressBees,2025-01-03,2025-01-07,Delivered
SHP001874,ORD001874,DTDC,2025-05-09,2025-05-15,Delivered
SHP001875,ORD001875,Ekart,2025-03-07,2025-03-11,Delivered
SHP001876,ORD001876,Amazon Logistics,2025-03-31,2025-04-03,Delivered
SHP001877,ORD001877,Amazon Logistics,2025-05-14,,Cancelled
SHP001878,ORD001878,Delhivery,2025-01-05,2025-01-08,Delivered
SHP001879,ORD001879,DTDC,2025-04-02,2025-04-04,Delivered
SHP001880,ORD001880,Amazon Logistics,2025-05-03,2025-05-05,Delivered
SHP001881,ORD001881,DTDC,2025-01-14,,Pending
SHP001882,ORD001882,BlueDart,2025-06-20,,Cancelled
SHP001883,ORD001883,Amazon Logistics,2025-06-05,2025-06-07,Delivered
SHP001884,ORD001884,Ekart,2025-04-17,2025-04-19,Delivered
SHP001885,ORD001885,Ekart,2025-04-24,2025-04-29,Delivered
SHP001886,ORD001886,Ekart,2025-01-22,,Processing
SHP001887,ORD001887,DTDC,2025-05-07,2025-05-09,Delivered
SHP001888,ORD001888,Ekart,2025-05-24,2025-05-30,Delivered
SHP001889,ORD001889,Ekart,2025-03-18,2025-03-20,Delivered
SHP001890,ORD001890,Delhivery,2025-02-03,,Pending
SHP001891,ORD001891,Amazon Logistics,2025-06-17,2025-06-22,Delivered
SHP001892,ORD001892,Delhivery,2025-03-31,2025-04-04,Delivered
SHP001893,ORD001893,XpressBees,2025-05-28,2025-05-30,Delivered
SHP001894,ORD001894,BlueDart,2025-02-17,2025-02-23,Delivered
SHP001895,ORD001895,Delhivery,2025-02-12,2025-02-14,Delivered
SHP001896,ORD001896,XpressBees,2025-05-25,2025-05-28,Delivered
SHP001897,ORD001897,BlueDart,2025-02-07,2025-02-12,Delivered
SHP001898,ORD001898,Ekart,2025-03-23,2025-03-25,Delivered
SHP001899,ORD001899,Ekart,2025-04-08,2025-04-13,Delivered
SHP001900,ORD001900,Amazon Logistics,2025-01-28,2025-02-02,Delivered
SHP001901,ORD001901,Delhivery,2025-05-30,2025-06-03,Delivered
SHP001902,ORD001902,DTDC,2025-04-16,2025-04-18,Delivered
SHP001903,ORD001903,BlueDart,2025-01-26,2025-01-30,Delivered
SHP001904,ORD001904,XpressBees,2025-02-20,2025-02-23,Delivered
SHP001905,ORD001905,Amazon Logistics,2025-04-28,2025-05-04,Delivered
SHP001906,ORD001906,BlueDart,2025-02-02,,Cancelled
SHP001907,ORD001907,Ekart,2025-01-29,,Shipped
SHP001908,ORD001908,BlueDart,2025-02-20,2025-02-22,Delivered
SHP001909,ORD001909,Ekart,2025-06-12,2025-06-15,Delivered
SHP001910,ORD001910,XpressBees,2025-03-21,2025-03-26,Delivered
SHP001911,ORD001911,Delhivery,2025-02-04,,Pending
SHP001912,ORD001912,XpressBees,2025-02-28,2025-03-03,Delivered
SHP001913,ORD001913,DTDC,2025-06-04,2025-06-06,Delivered
SHP001914,ORD001914,Ekart,2025-04-21,2025-04-25,Delivered
SHP001915,ORD001915,Ekart,2025-05-04,2025-05-07,Delivered
SHP001916,ORD001916,Amazon Logistics,2025-02-05,,Shipped
SHP001917,ORD001917,Ekart,2025-06-30,,Cancelled
SHP001918,ORD001918,DTDC,2025-02-04,2025-02-08,Delivered
SHP001919,ORD001919,XpressBees,2025-01-02,2025-01-08,Delivered
SHP001920,ORD001920,Ekart,2025-01-07,2025-01-09,Delivered
SHP001921,ORD001921,XpressBees,2025-04-30,2025-05-06,Delivered
SHP001922,ORD001922,Ekart,2025-05-06,2025-05-09,Delivered
SHP001923,ORD001923,Ekart,2025-06-02,,Processing
SHP001924,ORD001924,Ekart,2025-02-18,,Shipped
SHP001925,ORD001925,BlueDart,2025-03-08,2025-03-12,Delivered
SHP001926,ORD001926,DTDC,2025-04-12,,Cancelled
SHP001927,ORD001927,DTDC,2025-04-24,,Shipped
SHP001928,ORD001928,Amazon Logistics,2025-05-11,,Shipped
SHP001929,ORD001929,DTDC,2025-03-20,2025-03-22,Delivered
SHP001930,ORD001930,DTDC,2025-02-06,,Shipped
SHP001931,ORD001931,BlueDart,2025-06-13,2025-06-17,Delivered
SHP001932,ORD001932,Delhivery,2025-06-17,2025-06-23,Delivered
SHP001933,ORD001933,Amazon Logistics,2025-06-26,2025-07-02,Delivered
SHP001934,ORD001934,XpressBees,2025-03-10,2025-03-12,Delivered
SHP001935,ORD001935,Ekart,2025-05-07,2025-05-11,Delivered
SHP001936,ORD001936,Delhivery,2025-01-19,2025-01-22,Returned
SHP001937,ORD001937,Ekart,2025-01-13,,Shipped
SHP001938,ORD001938,BlueDart,2025-03-26,,Processing
SHP001939,ORD001939,DTDC,2025-04-05,2025-04-08,Delivered
SHP001940,ORD001940,Ekart,2025-04-04,,Pending
SHP001941,ORD001941,Amazon Logistics,2025-06-09,2025-06-13,Delivered
SHP001942,ORD001942,Ekart,2025-04-11,2025-04-14,Delivered
SHP001943,ORD001943,Ekart,2025-05-25,2025-05-29,Delivered
SHP001944,ORD001944,Ekart,2025-06-02,2025-06-05,Delivered
SHP001945,ORD001945,XpressBees,2025-02-23,2025-02-27,Delivered
SHP001946,ORD001946,DTDC,2025-05-10,2025-05-13,Delivered
SHP001947,ORD001947,Delhivery,2025-01-12,2025-01-14,Delivered
SHP001948,ORD001948,XpressBees,2025-04-18,2025-04-23,Delivered
SHP001949,ORD001949,BlueDart,2025-01-04,2025-01-06,Delivered
SHP001950,ORD001950,Ekart,2025-01-17,2025-01-21,Delivered
SHP001951,ORD001951,XpressBees,2025-05-24,2025-05-28,Delivered
SHP001952,ORD001952,XpressBees,2025-06-28,2025-07-03,Delivered
SHP001953,ORD001953,Delhivery,2025-01-06,2025-01-08,Delivered
SHP001954,ORD001954,Delhivery,2025-01-12,,Shipped
SHP001955,ORD001955,Amazon Logistics,2025-04-22,2025-04-28,Delivered
SHP001956,ORD001956,BlueDart,2025-05-08,2025-05-11,Delivered
SHP001957,ORD001957,DTDC,2025-06-06,2025-06-11,Delivered
SHP001958,ORD001958,Delhivery,2025-01-22,,Processing
SHP001959,ORD001959,BlueDart,2025-02-11,,Cancelled
SHP001960,ORD001960,XpressBees,2025-04-19,,Shipped
SHP001961,ORD001961,XpressBees,2025-03-23,2025-03-28,Delivered
SHP001962,ORD001962,XpressBees,2025-02-19,2025-02-21,Delivered
SHP001963,ORD001963,Ekart,2025-02-06,,Pending
SHP001964,ORD001964,Ekart,2025-04-26,2025-05-01,Delivered
SHP001965,ORD001965,Ekart,2025-01-11,,Pending
SHP001966,ORD001966,BlueDart,2025-02-07,2025-02-11,Delivered
SHP001967,ORD001967,XpressBees,2025-06-21,2025-06-27,Delivered
SHP001968,ORD001968,BlueDart,2025-03-18,2025-03-21,Delivered
SHP001969,ORD001969,XpressBees,2025-04-16,2025-04-22,Delivered
SHP001970,ORD001970,XpressBees,2025-03-24,2025-03-29,Delivered
SHP001971,ORD001971,Ekart,2025-05-19,,Pending
SHP001972,ORD001972,Ekart,2025-03-23,,Cancelled
SHP001973,ORD001973,XpressBees,2025-04-11,2025-04-16,Delivered
